customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6834-NXDCA,Female,0,no,no,13,no,no phone service,DSL,no,no,no,no,no,no,Month-to-month,yes,Electronic check,23.9,300.8,yes
2208-UGTGR,Male,0,no,no,56,yes,yes,Fiber optic,no,yes,no,no,yes,yes,Month-to-month,no,Electronic check,98.6,5581.05,no
3005-TYFRD,Female,0,yes,no,55,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,yes,Credit card (automatic),103.65,5676.65,no
8670-MEFCP,Female,0,yes,yes,36,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),92.9,3379.25,no
3079-BCHLN,Male,0,yes,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),19.9,942.95,no
7777-UNYHB,Female,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Credit card (automatic),20.1,232.4,no
5597-GLBUC,Female,0,no,no,1,yes,no,Fiber optic,no,no,yes,no,yes,no,Month-to-month,yes,Electronic check,85.45,85.45,yes
7278-CKDNC,Male,1,no,no,24,yes,yes,Fiber optic,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,80.5,2088.45,no
2748-MYRVK,Female,0,no,no,63,yes,yes,Fiber optic,no,yes,no,no,yes,yes,One year,no,Bank transfer (automatic),99.9,6137,yes
8450-UYIBU,Female,1,no,no,35,no,no phone service,DSL,no,no,yes,no,yes,no,Month-to-month,yes,Electronic check,39.85,1434.6,no
2969-VAPYH,Female,0,no,no,67,yes,no,DSL,yes,yes,no,yes,no,no,One year,no,Credit card (automatic),60.5,3870,no
4822-YCXMX,Male,0,no,no,25,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,84.8,2043.45,yes
7181-OQCUT,Male,0,no,no,21,yes,yes,Fiber optic,yes,no,yes,no,yes,yes,Month-to-month,no,Mailed check,103.85,2215,no
8474-UMLNT,Female,0,no,no,13,yes,no,DSL,yes,yes,no,yes,no,yes,Month-to-month,no,Bank transfer (automatic),67.8,842.25,no
9821-POOTN,Male,0,yes,no,35,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,75.2,2576.2,yes
3836-FZSDJ,Male,1,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),24.85,1901,no
9142-XMYJH,Female,0,no,no,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Credit card (automatic),19.35,601.6,no
6559-ILWKJ,Male,0,yes,no,71,no,no phone service,DSL,no,yes,no,no,yes,yes,Two year,no,Electronic check,49.35,3515.25,yes
0187-QSXOE,Male,1,yes,no,7,yes,no,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,89,605.45,no
7733-UDMTP,Female,1,no,no,57,no,no phone service,DSL,no,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,55,3094.05,no
2649-HWLYB,Male,0,yes,no,65,yes,yes,DSL,yes,no,yes,yes,no,yes,Two year,no,Bank transfer (automatic),76.15,4929.55,no
5214-CHIWJ,Male,0,no,no,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,20.3,595.05,no
4229-CZMLL,Male,0,no,no,6,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,74.9,469.8,yes
6904-JLBGY,Female,1,no,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),117.35,8436.25,no
2465-BLLEU,Male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,19.75,19.75,no
1685-VAYJF,Male,0,no,no,11,yes,no,DSL,no,no,no,no,no,no,Month-to-month,no,Credit card (automatic),45.2,492,no
8874-EJNSR,Male,0,yes,yes,39,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,25.2,987.95,no
6917-YACBP,Female,1,no,no,59,yes,yes,Fiber optic,yes,yes,yes,no,no,no,Month-to-month,yes,Electronic check,89.75,5496.9,no
5049-MUBWG,Male,0,no,no,26,yes,no,DSL,yes,no,no,yes,yes,yes,One year,no,Bank transfer (automatic),75,1908.35,no
4223-WOZCM,Male,1,no,no,2,yes,no,DSL,no,no,yes,no,no,no,Month-to-month,no,Mailed check,49.95,107.1,no
0769-MURVM,Female,0,yes,yes,72,no,no phone service,DSL,yes,yes,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),65.7,4575.35,no
9253-VIFJQ,Male,0,yes,no,65,yes,yes,DSL,yes,yes,yes,no,no,no,One year,no,Credit card (automatic),67.05,4309.55,no
7030-FZTFM,Male,0,yes,yes,72,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Two year,no,Credit card (automatic),110.9,7922.75,no
9741-YLNTD,Male,0,no,no,6,yes,yes,Fiber optic,no,no,no,yes,no,yes,Month-to-month,yes,Bank transfer (automatic),87.95,522.35,no
5917-RYRMG,Male,1,no,no,32,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Credit card (automatic),19.8,587.7,no
5120-ZBLAI,Female,0,yes,no,50,yes,yes,DSL,no,no,yes,no,yes,yes,One year,no,Bank transfer (automatic),75.7,3876.2,no
1194-BHJYC,Male,0,yes,no,61,no,no phone service,DSL,yes,no,yes,yes,yes,yes,Two year,yes,Mailed check,62.15,3778.85,no
3663-MITLP,Female,0,no,no,15,yes,no,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,101.25,1457.25,yes
0906-QVPMS,Male,0,yes,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),115.15,8349.45,no
9025-ZRPVR,Male,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,18.95,185.6,yes
1905-OEILC,Female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.5,19.5,no
7858-GTZSP,Female,0,no,no,12,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,86.55,1066.9,no
3285-UCQVC,Female,0,no,no,37,no,no phone service,DSL,no,no,no,yes,no,no,Month-to-month,no,Credit card (automatic),28.6,973.55,yes
6248-BSHKG,Male,0,yes,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,20.4,1226.45,no
4685-TFLLS,Male,0,yes,yes,18,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),19.8,342.3,no
3470-BTGQO,Male,0,no,yes,21,yes,no,DSL,no,no,no,no,no,no,Month-to-month,no,Mailed check,45.65,985.05,no
1209-VFFOC,Male,0,yes,yes,68,no,no phone service,DSL,yes,yes,yes,yes,no,yes,Two year,yes,Mailed check,56.4,3948.45,no
8224-DWCKX,Male,1,no,no,12,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),73.3,828.05,no
5482-PLVPE,Female,1,no,no,2,no,no phone service,DSL,no,no,no,no,no,no,Month-to-month,no,Electronic check,24.35,41.85,yes
4553-DVPZG,Female,0,yes,no,62,yes,yes,Fiber optic,no,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,101.35,6164.7,no
4902-OHLSK,Female,1,no,no,29,yes,yes,Fiber optic,no,no,no,yes,yes,yes,Month-to-month,no,Electronic check,98.65,2862.75,yes
6917-IAYHD,Male,0,no,yes,1,no,no phone service,DSL,no,yes,no,yes,no,no,Month-to-month,no,Mailed check,33.6,33.6,no
0495-ZBNGW,Male,1,yes,no,5,yes,yes,Fiber optic,no,no,yes,no,no,no,Month-to-month,yes,Bank transfer (automatic),79.9,343.95,yes
8620-RJPZN,Female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Electronic check,20.7,20.7,no
7572-KPVKK,Male,0,no,yes,62,yes,yes,Fiber optic,no,no,yes,yes,yes,yes,Two year,yes,Electronic check,104.05,6590.5,no
2642-MAWLJ,Female,0,yes,yes,36,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),20.25,717.95,no
2357-COQEK,Female,1,no,no,28,yes,yes,Fiber optic,no,no,yes,yes,yes,yes,Month-to-month,yes,Electronic check,103.3,2890.65,yes
7103-ZGVNT,Female,0,yes,yes,69,yes,yes,DSL,yes,yes,no,yes,yes,no,One year,no,Credit card (automatic),73.7,4885.85,no
3737-GCSPV,Female,0,yes,no,11,yes,yes,Fiber optic,yes,no,no,yes,yes,no,Month-to-month,yes,Credit card (automatic),96.2,1222.05,yes
2027-WKXMW,Female,0,yes,no,63,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Month-to-month,yes,Electronic check,108.75,6871.7,no
7137-NAXML,Male,0,no,no,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),20.15,405.6,no
2428-ZMCTB,Male,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Credit card (automatic),19.75,208.25,no
2961-VNFKL,Female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),25.95,1801.9,no
1768-HNVGJ,Female,1,no,no,45,yes,yes,DSL,yes,no,no,yes,no,yes,Month-to-month,yes,Electronic check,70.05,3062.45,no
6963-KQYQB,Female,0,yes,yes,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,24.05,1764.75,no
5934-RMPOV,Female,0,no,yes,22,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,84.75,1816.75,no
1207-BLKSA,Female,0,yes,yes,52,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,23.05,1255.1,no
4088-YLDSU,Male,0,yes,no,55,yes,yes,Fiber optic,no,no,yes,yes,yes,yes,One year,yes,Electronic check,104.15,5743.05,yes
8316-BBQAY,Female,0,no,no,65,no,no phone service,DSL,yes,no,yes,yes,yes,yes,Two year,no,Credit card (automatic),59.95,3921.1,no
1166-PQLGG,Female,0,yes,yes,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),19.55,1463.45,no
3146-JTQHR,Male,0,yes,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),19.6,189.45,no
4291-YZODP,Female,0,no,yes,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,20.05,96.8,no
4395-PZMSN,Male,1,no,no,5,yes,no,Fiber optic,no,yes,no,no,no,yes,Month-to-month,yes,Electronic check,85.55,408.5,no
6427-FEFIG,Female,0,yes,yes,24,yes,yes,DSL,yes,no,yes,no,yes,yes,Two year,no,Credit card (automatic),78.6,1846.65,no
0017-IUDMW,Female,0,yes,yes,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),116.8,8456.75,no
8706-HRADD,Male,0,no,no,21,no,no phone service,DSL,yes,no,no,yes,yes,no,Month-to-month,yes,Mailed check,43.55,1011.5,no
9955-QOPOY,Male,0,yes,no,69,no,no phone service,DSL,no,yes,yes,yes,yes,yes,One year,yes,Credit card (automatic),60.8,4263.4,no
4385-ZKVNW,Male,0,yes,yes,44,yes,no,DSL,no,yes,no,yes,no,no,Month-to-month,yes,Bank transfer (automatic),54.9,2549.1,no
5446-DKWYW,Female,1,yes,yes,61,yes,yes,DSL,no,no,yes,no,yes,no,One year,yes,Electronic check,65.2,3965.05,no
2034-CGRHZ,Male,1,no,no,24,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,yes,Credit card (automatic),102.95,2496.7,yes
5797-APWZC,Female,0,no,no,1,yes,no,Fiber optic,no,no,no,no,yes,yes,Month-to-month,no,Electronic check,90.6,90.6,yes
3683-QKIUE,Female,0,no,no,6,yes,no,DSL,no,no,no,yes,no,no,Month-to-month,yes,Bank transfer (automatic),50.8,288.05,yes
4228-ZGYUW,Male,0,no,no,4,yes,yes,Fiber optic,no,yes,no,no,no,yes,Month-to-month,yes,Electronic check,90.05,368.1,yes
9031-ZVQPT,Male,0,yes,no,72,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Two year,yes,Electronic check,108.2,7840.6,no
2990-IAJSV,Male,0,no,no,72,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),92,6632.75,no
8107-KNCIM,Male,1,yes,no,14,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,75.1,1013.35,no
9027-YFHQJ,Male,0,no,no,7,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Bank transfer (automatic),25.05,152.95,no
5176-LDKUH,Female,0,no,no,48,yes,no,Fiber optic,no,yes,no,no,no,no,One year,no,Electronic check,75.15,3772.65,no
4644-OBGFZ,Male,0,yes,yes,55,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,19.5,1026.35,no
7926-IJOOU,Male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Credit card (automatic),19.3,19.3,no
6480-YAGIY,Male,0,no,no,45,yes,no,Fiber optic,yes,yes,yes,yes,yes,yes,One year,no,Credit card (automatic),112.2,5031.85,no
4029-HPFVY,Male,0,no,no,3,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Mailed check,70.3,220.4,no
7602-DBTOU,Female,0,yes,no,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.6,1416.5,no
5345-BMKWB,Male,0,yes,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.25,158.35,no
3519-ZKXGG,Female,0,yes,no,3,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,75.85,256.6,yes
5457-COLHT,Male,0,yes,yes,69,yes,no,DSL,yes,yes,no,yes,yes,yes,Two year,no,Bank transfer (automatic),80.65,5542.55,no
6416-TVAIH,Male,0,yes,yes,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,68.5,68.5,yes
5451-YHYPW,Female,1,yes,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),115.75,8443.7,no
5108-ADXWO,Male,0,no,no,11,yes,no,Fiber optic,yes,no,no,no,no,no,Month-to-month,yes,Electronic check,73.5,791.75,yes
7998-WNZEM,Male,0,no,no,71,yes,yes,DSL,yes,yes,yes,yes,no,yes,Two year,no,Bank transfer (automatic),80.6,5708.2,no
3066-RRJIO,Female,0,no,no,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Mailed check,69.95,69.95,yes
4664-NJCMS,Female,0,yes,no,33,no,no phone service,DSL,yes,no,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),59.55,2016.3,no
0307-BCOPK,Female,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,19.05,326.65,no
7629-WFGLW,Female,1,yes,no,56,yes,yes,Fiber optic,yes,yes,yes,yes,no,no,One year,no,Electronic check,95.65,5471.75,no
2542-HYGIQ,Female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Credit card (automatic),19.95,19.95,no
6715-OFDBP,Male,0,no,no,5,yes,no,DSL,no,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,70.05,346.4,yes
5016-LIPDW,Male,0,yes,yes,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,19.4,1061.6,no
6481-LXPWL,Male,0,yes,yes,56,no,no phone service,DSL,no,yes,yes,no,no,no,One year,yes,Credit card (automatic),36.1,1971.5,no
1567-DSCIC,Male,0,no,no,8,yes,yes,Fiber optic,no,yes,yes,no,yes,no,Month-to-month,yes,Electronic check,94,773.65,yes
2150-UWTFY,Female,0,yes,yes,22,yes,no,DSL,yes,yes,yes,no,no,no,Month-to-month,no,Mailed check,61.15,1422.05,yes
6124-ACRHJ,Female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.75,19.75,no
9362-MWODR,Female,0,no,yes,40,yes,no,DSL,yes,no,no,yes,yes,no,Month-to-month,yes,Credit card (automatic),64.1,2460.35,no
9975-GPKZU,Male,0,yes,yes,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),19.75,856.5,no
9625-RZFUK,Male,0,yes,yes,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.7,1275.85,no
5153-LXKDT,Male,0,yes,yes,68,yes,yes,Fiber optic,yes,yes,yes,no,yes,yes,Two year,yes,Electronic check,110.2,7467.5,no
5161-UBZXI,Male,0,yes,yes,69,yes,no,Fiber optic,yes,yes,no,yes,yes,yes,Two year,yes,Credit card (automatic),106.35,7261.75,no
1020-JPQOW,Female,0,yes,no,56,yes,yes,Fiber optic,no,yes,yes,yes,no,no,Month-to-month,no,Electronic check,90.55,5116.6,no
7919-ZODZZ,Female,0,yes,yes,10,yes,no,DSL,no,yes,yes,no,no,yes,One year,yes,Mailed check,65.9,660.05,no
0565-JUPYD,Male,0,no,no,63,yes,yes,Fiber optic,yes,yes,yes,yes,yes,no,One year,no,Credit card (automatic),104.5,6590.8,no
6867-ACCZI,Female,0,yes,yes,24,no,no phone service,DSL,yes,yes,yes,yes,no,yes,Two year,yes,Mailed check,52.5,1208.15,no
5939-XAIXZ,Female,0,no,no,19,yes,yes,DSL,no,no,yes,no,no,no,Month-to-month,yes,Mailed check,56.1,1033.9,no
9054-FOWNV,Male,0,yes,yes,22,yes,yes,Fiber optic,no,no,yes,no,yes,no,Month-to-month,yes,Electronic check,88.75,1885.15,no
2683-BPJSO,Male,0,yes,no,29,yes,yes,Fiber optic,yes,yes,no,no,no,no,Month-to-month,yes,Electronic check,84.45,2467.1,yes
2157-MXBJS,Male,0,yes,no,13,yes,yes,DSL,no,no,yes,no,yes,yes,One year,yes,Mailed check,75.3,989.45,yes
8207-VVMYB,Female,0,yes,no,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),26,2006.95,no
9732-EQMWY,Female,0,yes,no,49,yes,no,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,no,Electronic check,99.4,5025,no
9360-AHGNL,Female,1,yes,no,43,yes,yes,Fiber optic,yes,no,yes,yes,yes,yes,One year,yes,Mailed check,109.55,4830.25,yes
1087-UDSIH,Female,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,19.6,59.75,yes
5269-NRGDP,Male,0,yes,yes,42,yes,no,DSL,no,no,yes,yes,yes,yes,One year,no,Electronic check,73.15,3088.25,no
6195-MELTI,Male,0,no,no,57,yes,no,DSL,no,yes,no,yes,no,no,One year,yes,Mailed check,54.65,3134.7,no
5485-WUYWF,Male,1,no,no,2,yes,no,DSL,yes,no,yes,no,yes,no,Month-to-month,no,Bank transfer (automatic),66.4,94.55,yes
2121-JAFOM,Female,0,yes,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),115.55,8312.4,no
8818-DOPVL,Female,1,no,no,46,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,104.45,4863.85,no
2632-UCGVD,Male,1,yes,no,66,yes,yes,Fiber optic,no,no,no,yes,yes,yes,Month-to-month,yes,Credit card (automatic),100.05,6871.9,yes
5445-PZWGX,Male,0,no,no,62,yes,yes,Fiber optic,yes,yes,no,yes,no,yes,One year,no,Electronic check,102,6529.25,yes
1227-UDMZR,Female,0,yes,no,72,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),91.15,6637.9,no
5198-HQAEN,Male,0,yes,yes,35,yes,no,Fiber optic,no,yes,no,yes,yes,no,One year,yes,Electronic check,89.7,3165.6,no
9170-CCKOU,Male,0,yes,no,17,yes,yes,Fiber optic,yes,yes,yes,no,no,no,Month-to-month,no,Credit card (automatic),90.2,1454.15,yes
2167-FQSTQ,Female,0,yes,no,72,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,yes,Electronic check,92.4,6786.1,no
2819-GWENI,Female,0,yes,yes,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,19.9,543,no
1043-YCUTE,Male,0,yes,no,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),25.15,1327.15,yes
